login_hour,new_device,new_location,failed_logins,files_downloaded,commands_executed,session_duration,weekend_login,risk
14,1,1,7,3126,29,47,1,High
7,1,0,0,2003,26,39,1,Medium
5,1,1,8,4881,6,187,1,High
10,0,0,5,4114,5,36,0,Medium
6,0,0,2,516,4,153,0,Low
1,1,1,1,3310,4,273,1,High
8,1,0,5,3945,12,131,1,High
12,1,0,8,3754,56,103,1,High
10,1,1,7,4976,11,25,1,High
10,1,0,5,2014,59,158,1,High
9,0,0,0,813,30,245,0,Low
8,0,1,1,4538,5,244,0,Medium
23,0,1,1,3012,39,11,0,Medium
9,0,0,8,4693,23,64,1,Medium
3,1,1,2,2445,56,100,1,High
18,1,0,7,4569,5,66,0,Medium
7,0,0,3,4211,10,288,1,Medium
8,1,0,2,1592,9,169,0,Medium
17,0,1,4,2979,7,171,1,High
23,0,1,4,4383,48,138,0,High
2,1,0,4,495,53,266,1,High
13,1,0,7,3055,2,199,0,High
21,1,0,0,2964,12,45,0,Medium
7,1,1,2,4673,49,256,0,High
20,0,1,6,3955,24,158,1,High
3,0,1,8,1254,49,220,1,High
6,1,0,5,833,53,253,1,High
2,1,1,5,2921,20,198,1,High
16,0,0,2,1209,23,131,0,Low
1,0,0,2,2428,40,215,1,High
22,0,1,5,2391,23,9,0,Medium
20,0,1,4,759,20,290,1,Medium
23,1,0,5,2914,16,228,1,High
5,0,0,7,2727,49,235,1,High
5,1,1,5,3483,2,204,0,High
21,1,1,6,1732,45,279,1,High
17,1,0,4,75,1,44,0,Medium
13,0,1,5,2940,39,207,1,High
3,1,1,1,796,36,154,0,Medium
11,1,1,8,4535,60,35,0,High
13,1,0,8,2280,28,90,0,Medium
9,1,0,0,1508,14,168,0,Medium
13,0,1,8,1255,18,224,0,High
12,0,1,6,2938,18,102,0,Medium
8,1,1,5,685,26,156,1,Medium
4,0,0,1,3117,2,264,1,Medium
14,1,0,8,4076,34,109,0,High
14,1,1,5,811,36,123,1,High
11,0,0,5,4588,54,262,0,High
20,1,0,3,325,29,23,0,Medium
15,1,0,8,1450,11,238,1,High
11,0,1,0,2124,56,179,1,High
17,0,0,6,4721,37,283,0,High
23,0,1,1,4033,35,254,1,High
23,0,1,6,1668,21,188,1,High
7,0,1,5,322,33,157,0,Medium
18,0,0,1,2975,18,21,1,Medium
17,1,0,0,1130,18,208,0,Medium
3,0,1,0,2547,39,41,1,High
6,1,0,7,2517,41,185,0,High
1,1,1,3,127,20,172,1,High
5,1,0,8,921,0,112,0,Medium
19,1,0,4,4110,23,7,1,High
13,0,0,7,4589,7,109,0,Medium
16,1,1,1,3158,27,71,0,Medium
2,0,1,1,2199,49,270,1,High
21,1,1,2,3230,23,196,0,High
9,1,1,0,3071,47,204,1,High
9,1,0,5,1554,41,237,1,High
13,1,0,3,4819,58,93,0,High
11,0,1,5,4608,50,296,1,High
18,0,0,3,1771,50,271,1,High
16,0,0,0,4007,5,111,0,Low
22,1,1,5,4826,15,192,0,High
13,0,1,1,4189,30,246,1,Medium
16,0,0,0,2605,18,258,1,Medium
23,1,0,7,1109,52,102,0,High
8,1,1,4,2114,17,187,0,High
2,0,1,1,324,21,160,0,Low
7,0,1,8,3286,26,242,1,High
10,1,1,1,906,16,277,0,Medium
6,0,0,2,3277,18,62,0,Low
17,1,0,2,3431,55,269,1,High
15,1,1,1,2308,29,136,0,Medium
6,0,1,5,2509,42,247,0,High
9,0,1,7,4229,58,27,0,High
3,1,1,3,513,36,46,1,High
11,1,0,0,4433,50,193,0,High
20,0,0,6,2580,40,297,1,High
23,0,1,6,2827,21,220,1,High
22,1,1,8,2731,34,245,1,High
15,1,0,7,4005,4,161,0,Medium
8,0,0,3,2307,45,289,1,High
1,0,1,0,3414,37,108,0,High
14,1,1,4,1034,18,251,0,High
1,1,1,0,2595,36,250,0,High
6,0,1,1,902,6,73,1,Low
2,0,0,2,2774,54,9,1,Medium
0,0,1,3,4231,36,139,1,High
13,1,0,1,1397,31,205,0,High
10,1,0,6,4080,0,177,0,Medium
18,0,0,6,569,39,82,0,Medium
14,0,1,8,3503,58,205,1,High
18,1,1,6,3383,55,56,0,High
1,1,0,5,434,55,273,0,High
6,0,1,4,4332,42,133,0,High
2,1,1,1,1388,31,7,0,High
4,1,1,5,705,54,221,1,High
12,1,0,2,2329,50,63,0,Medium
14,0,1,8,4408,2,257,0,High
19,0,0,8,2341,1,275,1,Medium
2,1,1,2,4464,45,51,0,High
4,0,1,1,3123,30,81,0,Medium
1,1,1,3,3717,50,88,1,High
8,1,0,0,1818,20,281,1,Medium
22,1,1,4,395,9,207,1,High
0,1,0,2,3,24,218,0,Medium
14,1,1,8,2659,38,124,0,High
8,1,1,8,4446,8,188,0,High
7,0,1,8,2202,58,244,1,High
16,0,0,5,4559,16,239,1,Medium
7,1,0,2,2994,54,71,0,Medium
23,0,0,6,564,1,57,0,Low
9,0,1,0,3776,55,69,0,Medium
4,1,1,0,837,27,25,0,Medium
2,0,1,0,4250,1,272,0,Medium
1,0,1,2,1257,9,203,1,High
1,1,1,4,251,40,296,0,High
4,1,1,0,4509,52,201,0,High
17,0,0,6,2052,43,32,1,High
15,0,1,1,4055,44,21,0,Medium
5,0,1,7,2895,16,33,1,High
19,0,1,4,19,49,134,0,Medium
0,1,0,4,4892,30,94,1,High
9,0,1,0,825,19,215,0,Low
1,1,1,6,3056,47,122,0,High
3,1,1,7,896,51,284,0,High
19,0,0,1,3010,16,14,1,Medium
17,0,0,8,2729,16,121,0,Medium
16,1,1,1,113,47,182,1,High
3,1,0,3,4519,40,32,0,High
20,0,0,1,1745,43,300,0,Medium
19,1,0,0,36,9,194,0,Low
3,0,0,4,1829,28,240,0,Medium
3,0,1,4,176,49,85,0,Medium
16,1,0,0,2597,16,231,1,Medium
17,1,0,7,3514,38,98,0,High
16,0,0,0,3951,12,164,1,Medium
12,1,0,5,2992,55,67,1,High
6,1,1,7,3793,7,109,0,High
16,1,1,5,4686,28,279,1,High
22,0,0,0,4341,9,255,0,Medium
11,0,1,0,2411,22,214,0,Medium
20,0,0,7,1199,11,43,0,Medium
1,1,1,0,4754,17,58,1,High
16,0,0,5,3150,48,294,0,High
7,0,0,6,3983,29,264,0,Medium
6,1,0,7,2547,7,259,1,High
21,0,0,5,668,54,79,1,Medium
6,1,0,1,2210,11,219,0,Medium
8,1,1,4,4504,18,177,0,High
6,1,1,0,700,41,113,0,Medium
23,1,0,5,393,10,215,1,Medium
2,0,0,6,1287,13,7,0,Medium
8,1,0,3,2076,19,249,1,High
12,0,0,0,1094,58,214,1,Medium
1,1,0,7,3812,56,37,1,High
22,0,0,3,2969,26,199,1,Medium
19,0,1,2,2745,17,38,0,Medium
5,1,1,3,3416,19,16,1,High
7,1,0,4,4086,54,74,1,High
0,1,1,8,3843,45,131,0,High
7,1,0,5,2910,2,65,1,High
13,1,0,5,1701,16,113,0,Medium
2,0,0,7,2672,18,75,1,Medium
22,0,1,6,204,57,232,0,Medium
9,1,0,0,4706,52,144,0,Medium
21,1,0,6,3284,8,205,1,High
9,0,0,6,4765,23,243,0,Medium
13,0,0,8,4591,35,30,1,High
11,0,1,2,462,39,237,0,Medium
16,0,0,5,2191,10,128,0,Medium
19,0,1,4,1972,5,243,0,High
0,0,1,8,321,8,81,1,Medium
0,1,1,5,967,25,29,0,Medium
16,0,0,0,2893,42,100,1,Medium
7,1,0,1,1005,33,115,0,Medium
0,1,1,2,4366,0,145,0,High
9,0,1,4,4885,53,158,1,High
15,1,1,8,2387,47,297,1,High
10,1,0,5,3104,32,128,0,High
8,1,1,6,3764,30,122,1,High
9,1,0,2,2519,24,246,1,Medium
22,1,1,3,622,16,240,0,Medium
11,1,0,5,3660,58,61,0,High
9,1,0,6,4273,50,25,0,High
20,0,0,7,4726,40,251,0,High
3,1,1,0,3298,54,183,0,High
18,1,0,7,1653,23,10,1,High
2,0,1,0,1976,1,167,1,Medium
5,1,1,8,295,53,210,0,High
6,1,1,7,3844,8,55,1,High
11,0,0,0,18,60,28,0,Low
12,1,0,6,1382,10,90,1,High
0,0,0,3,3314,11,292,1,High
1,1,1,7,3171,57,26,0,High
1,0,0,5,789,12,95,1,Medium
1,0,1,7,1509,9,199,0,High
21,0,0,8,115,15,38,0,Low
10,1,0,7,30,29,167,0,Medium
17,0,1,6,4477,16,53,1,High
20,1,0,3,473,47,249,1,High
4,1,1,0,948,49,52,0,Medium
10,0,0,3,973,23,266,0,Low
7,0,0,8,4750,3,87,1,Medium
23,1,1,4,1177,60,8,1,High
15,1,1,2,3947,38,234,0,High
16,1,0,5,1621,4,55,1,High
17,0,0,6,1597,49,262,1,High
20,0,1,0,3873,4,226,1,Medium
3,0,0,7,1649,48,119,0,High
14,1,1,6,551,30,200,0,Medium
12,1,1,5,991,23,52,1,Medium
8,1,0,0,4865,39,92,0,Medium
8,1,1,6,3522,33,164,1,High
13,1,0,2,2922,32,218,0,High
8,0,0,0,4586,2,183,0,Medium
9,1,0,7,3565,6,262,0,High
5,0,0,5,1179,18,254,0,Medium
8,1,0,2,1577,45,195,0,High
9,0,1,2,4803,36,26,1,High
1,1,0,3,1533,34,116,0,High
15,0,1,4,2007,1,11,0,Medium
9,1,1,8,689,3,177,1,Medium
3,0,0,3,875,48,127,0,Medium
10,1,0,7,1384,15,211,0,High
14,1,0,1,299,4,233,0,Low
3,1,0,2,3744,58,23,0,High
11,1,1,2,2481,36,287,0,High
18,0,1,4,2291,19,184,0,High
2,0,0,5,1097,57,130,0,High
15,0,1,3,2166,21,226,1,High
7,0,0,1,3536,3,279,1,Medium
19,1,0,1,845,50,91,1,Medium
4,0,0,2,1183,37,194,1,High
6,1,0,5,2988,48,133,0,High
11,1,1,6,1308,4,214,0,High
17,0,1,2,4413,13,26,0,Medium
13,1,1,2,2592,4,55,1,High
23,0,0,8,4595,37,292,1,High
21,1,1,0,279,41,137,1,Medium
23,1,0,2,1973,26,18,0,Medium
15,1,1,3,2249,39,5,0,High
4,1,1,6,568,40,218,0,High
10,0,1,6,3994,13,188,0,High
11,0,1,4,3400,52,89,0,High
7,0,1,8,1034,37,213,0,High
16,0,1,6,3895,41,138,0,High
18,0,0,1,4503,42,70,1,Medium
14,0,1,6,3226,33,7,1,High
7,0,0,2,2717,43,214,1,Medium
9,0,0,5,4163,53,260,0,High
1,1,0,3,4002,12,123,1,High
9,0,0,8,1704,10,159,1,Medium
23,0,1,5,4111,2,181,1,High
18,1,1,7,942,58,24,1,High
7,1,0,3,1536,37,237,1,High
1,0,1,7,1699,54,297,1,High
9,0,0,7,2276,7,93,0,Medium
4,0,0,8,1997,51,143,1,High
16,1,1,3,3980,42,203,0,High
11,0,1,4,737,0,284,0,Medium
21,0,1,0,1015,43,203,1,High
15,0,0,5,3304,5,171,1,Medium
19,1,1,2,4575,21,21,0,Medium
1,1,1,5,3164,28,189,1,High
20,1,0,7,2677,20,121,1,High
3,1,1,8,2757,7,252,1,High
17,0,0,1,1777,44,54,0,Medium
23,0,1,8,1400,40,179,1,High
7,1,1,2,3425,50,203,1,High
4,1,1,0,1207,1,15,0,High
17,1,0,6,246,25,65,0,Medium
6,1,1,1,3330,44,78,0,High
10,1,1,6,3007,21,56,1,High
6,1,1,2,3668,45,82,0,High
12,0,0,7,1294,60,130,1,High
10,1,0,8,3218,3,268,0,High
13,1,0,3,3910,4,94,0,Medium
6,1,0,3,3130,51,87,0,High
2,0,0,6,3376,38,48,0,High
19,0,1,5,671,21,184,0,Medium
11,1,0,2,800,38,78,1,Medium
10,0,0,5,1617,40,24,1,High
15,1,1,1,1206,14,245,1,High
23,1,1,3,1951,59,153,1,High
6,0,1,6,3477,23,282,0,High
16,0,1,4,2036,31,32,0,High
14,1,1,1,2241,22,151,1,High
0,0,0,8,1004,8,32,1,Medium
2,1,1,4,2602,44,178,0,High
11,0,0,7,156,23,282,1,Medium
23,1,0,2,4717,42,91,1,High
2,0,0,5,2005,36,137,0,High
23,0,0,3,3420,42,17,1,High
7,0,1,4,507,36,38,0,Medium
7,1,0,7,3212,42,125,0,High
13,1,0,1,2365,47,159,1,High
14,1,0,6,1920,48,147,0,High
22,1,0,6,2908,31,17,0,High
15,0,1,3,4940,52,258,0,High
16,1,0,6,4098,59,279,1,High
22,1,1,5,2951,17,93,1,High
0,0,1,2,2191,34,121,1,High
4,1,0,5,1722,58,124,1,High
8,1,0,5,3397,31,137,0,High
22,1,0,4,1825,0,276,0,High
2,0,0,7,3666,55,38,0,High
13,0,1,2,3447,54,293,1,High
14,1,0,8,2880,6,73,1,High
5,1,1,5,2769,31,79,0,High
20,1,0,2,2022,28,240,0,Medium
3,1,1,8,3569,19,230,0,High
2,1,0,1,473,34,232,1,Medium
6,1,0,0,2135,17,117,1,Medium
13,0,1,7,1005,9,198,0,High
14,1,0,6,4216,26,139,1,High
1,0,1,4,1502,23,23,0,High
16,0,1,6,261,5,215,0,Medium
22,1,1,0,423,6,258,0,Medium
12,1,1,0,2906,38,40,1,High
8,1,0,1,1423,51,43,1,High
1,0,1,2,1549,45,80,1,High
1,0,0,6,1150,38,293,0,High
13,1,1,8,4686,20,258,0,High
14,1,0,2,1092,34,175,0,Medium
22,0,1,5,2862,11,196,1,High
18,1,0,6,4101,32,114,0,High
15,1,1,7,1864,1,183,1,High
19,0,1,8,2925,21,260,1,High
5,1,0,0,1610,0,261,0,Medium
13,0,1,7,790,9,225,0,Medium
18,0,1,7,2073,32,234,1,High
0,0,0,3,1558,60,195,0,High
22,0,0,5,3035,29,212,0,Medium
20,0,0,2,1482,56,159,1,Medium
18,0,1,0,3496,58,267,1,High
12,0,1,3,1850,56,183,0,High
23,0,1,2,2144,45,87,1,High
19,1,0,5,2535,54,280,0,High
14,1,1,8,4599,47,176,0,High
21,0,0,3,241,1,287,0,Low
16,1,1,3,4597,22,72,1,High
15,1,0,0,945,19,276,1,Medium
19,0,1,0,1479,57,31,1,High
8,1,0,5,269,25,201,0,Medium
17,1,0,6,4824,51,136,0,High
1,0,1,2,3853,1,239,0,Medium
7,1,1,4,2594,4,17,1,High
4,0,0,4,2012,50,294,0,High
20,0,1,0,976,24,210,0,Low
2,0,0,0,1641,1,22,1,Medium
3,1,1,2,91,12,263,1,Medium
10,0,0,2,506,42,235,0,Low
2,0,1,5,3450,58,191,1,High
21,0,0,4,1152,49,68,0,Medium
13,0,1,8,4543,18,248,0,High
8,0,1,4,1687,34,209,1,High
3,1,1,7,3210,11,259,0,High
17,0,0,3,2812,22,31,1,Medium
3,1,1,0,91,57,115,1,High
6,0,0,0,4166,34,171,0,Medium
7,1,0,8,252,33,219,0,Medium
6,1,1,4,1946,50,71,1,High
3,0,1,8,3338,59,200,1,High
0,0,1,1,2030,48,137,1,High
1,0,0,6,1543,47,241,1,High
6,0,0,6,340,21,212,1,Medium
11,0,0,3,408,34,285,0,Medium
19,1,1,2,2105,41,217,1,High
19,1,1,2,246,31,202,1,High
16,1,1,0,3776,3,8,0,Medium
3,1,0,1,4467,55,111,0,High
21,1,0,7,1302,40,255,0,High
0,0,0,7,3307,25,146,1,Medium
4,1,0,7,2583,38,170,0,High
6,1,0,2,742,5,153,0,Low
18,0,1,0,4845,0,282,1,Medium
15,0,0,6,2706,24,71,1,Medium
1,0,0,5,1202,60,115,0,High
10,1,0,4,3046,57,130,1,High
12,0,1,0,1117,54,234,0,High
10,0,0,4,4315,11,27,0,Medium
5,1,1,6,3028,28,136,0,High
6,1,1,0,106,58,245,0,Medium
17,0,1,4,1444,28,82,0,Medium
0,0,1,4,4547,12,286,1,High
10,0,0,3,2806,2,253,0,Medium
0,0,1,4,2217,36,171,0,High
15,0,1,1,2704,43,80,1,High
6,0,0,1,2740,32,114,1,Medium
14,1,0,6,1289,35,84,1,High
1,0,0,5,361,36,225,1,Medium
21,0,1,1,4149,29,43,1,Medium
17,0,1,4,4271,56,277,0,High
14,0,0,7,629,0,63,1,Low
2,0,0,0,1037,25,78,1,Medium
9,1,0,4,4527,34,6,0,High
20,0,0,5,3848,39,119,0,Medium
10,1,1,0,4450,12,91,0,Medium
14,1,1,7,3915,53,218,0,High
14,0,1,3,1724,19,13,0,Medium
8,1,0,8,3757,59,281,1,High
8,0,1,4,3976,45,90,0,High
18,0,0,0,2826,21,283,1,Medium
22,0,1,5,39,40,167,1,Medium
5,0,0,4,1501,2,68,0,Medium
19,1,1,8,2243,33,119,0,High
12,1,0,6,2590,60,285,0,High
17,1,1,8,2234,27,264,0,High
11,1,1,7,502,20,262,0,Medium
15,1,0,8,2748,12,140,1,High
5,1,0,4,3588,7,222,1,High
10,1,1,0,770,28,279,1,Medium
13,0,0,7,2140,21,146,1,Medium
10,0,0,0,1457,28,39,0,Low
10,1,0,3,214,31,278,0,Medium
23,1,0,3,4724,7,10,1,High
23,1,0,4,4008,27,97,1,High
9,1,0,3,934,16,92,1,Medium
11,0,1,3,4513,36,292,1,High
10,0,1,3,2593,14,274,1,High
3,0,0,8,2803,50,204,1,High
2,1,1,7,1234,57,283,1,High
17,0,1,8,4200,42,163,0,High
3,1,0,5,4756,14,218,1,High
21,0,1,6,4711,16,89,0,Medium
15,0,1,8,1620,55,109,0,High
14,0,1,1,3629,53,120,1,High
7,0,1,7,2243,38,126,1,High
14,1,0,7,1199,38,87,0,High
7,1,1,8,1260,21,21,0,High
15,0,1,3,4674,39,22,0,High
7,0,1,7,2064,28,237,1,High
23,0,1,8,2023,52,80,0,High
16,0,1,3,1869,48,228,1,High
5,0,1,4,398,59,182,1,High
7,1,1,8,1637,17,62,0,High
22,1,0,8,4239,1,44,1,High
19,1,1,2,42,32,43,0,Medium
11,1,0,7,4680,8,120,0,Medium
11,1,0,5,4483,15,46,0,Medium
8,1,0,0,4598,18,206,1,Medium
0,0,0,6,1342,57,204,1,High
23,0,1,1,2085,33,57,1,High
19,1,0,1,4471,25,45,0,Medium
1,1,1,8,507,10,193,1,High
5,0,1,3,1436,10,162,0,Medium
21,1,1,2,4847,55,92,1,High
9,0,0,3,3622,39,139,0,Medium
19,0,0,8,3490,17,282,1,Medium
18,0,0,0,3426,8,121,1,Medium
12,0,0,0,4310,56,40,1,Medium
8,1,0,8,3093,30,28,0,Medium
6,0,0,5,2808,30,244,0,Medium
0,1,1,7,169,3,26,1,High
23,1,0,5,1172,35,116,1,High
3,0,1,6,3014,39,26,0,High
22,1,1,0,4317,23,199,1,High
19,1,1,3,2789,17,117,0,High
2,0,1,1,4453,13,21,0,Medium
13,1,1,4,4786,58,298,1,High
0,0,0,3,1778,42,146,1,High
12,1,1,4,222,40,208,1,High
16,0,1,6,4920,18,277,0,High
0,1,0,1,4610,51,248,1,High
9,0,0,3,2340,12,76,0,Medium
11,0,1,2,4349,48,226,1,High
1,0,0,5,3352,56,91,1,High
5,0,1,6,2485,40,185,0,High
14,1,0,3,4281,31,183,0,High
6,1,0,8,1261,14,154,1,High
0,1,1,7,922,58,202,0,High
16,0,0,2,499,12,211,1,Low
1,0,1,7,2215,28,155,1,High
10,0,0,1,1740,27,241,1,Medium
21,0,0,2,4577,13,72,0,Low
0,1,1,3,4876,30,136,1,High
20,0,1,3,235,19,59,0,Medium
5,0,0,6,1147,30,91,1,Medium
11,1,0,4,1949,37,282,0,High
9,1,1,8,2525,29,24,1,High
9,0,1,1,4650,34,273,1,High
16,1,1,5,1820,26,288,0,High
1,0,1,1,2466,6,245,1,High
19,1,1,3,2208,1,19,1,High
20,0,1,8,4948,1,8,1,High
22,1,0,5,3675,7,254,1,High
14,1,1,6,2165,40,196,1,High
23,0,0,4,2106,26,127,0,Medium
13,1,0,5,1140,46,51,0,High
14,1,0,7,462,23,37,0,Medium
20,1,1,3,3400,45,230,1,High
20,0,1,5,3661,34,272,0,High
8,1,0,7,4721,1,202,1,High
18,1,1,2,3624,4,43,1,High
22,1,0,0,799,21,233,0,Low
12,1,1,2,4595,28,89,1,High
9,1,1,5,3889,27,155,1,High
7,1,0,7,1816,29,67,1,High
18,0,0,5,82,9,12,1,Low
22,0,0,6,3470,41,135,1,High
19,0,0,0,2608,50,293,0,Medium
18,1,1,3,4964,49,44,0,High
18,0,1,2,1481,42,192,1,High
6,0,0,4,3900,15,38,1,Medium
7,0,1,2,4096,26,194,1,Medium
3,1,1,1,4362,1,13,1,High
19,1,0,2,2332,51,40,0,Medium
23,0,1,5,3556,25,164,1,High
20,0,1,8,3511,6,51,0,Medium
1,0,1,3,4658,60,280,0,High
5,1,0,5,3471,26,15,1,High
5,1,0,2,2803,9,55,0,Medium
12,0,1,3,593,10,96,0,Medium
18,1,1,6,1136,36,50,0,High
7,0,0,8,3122,41,297,0,High
16,0,0,7,3681,15,246,0,Medium
6,1,1,1,2813,20,142,1,High
17,1,1,2,1145,22,75,0,Medium
18,1,0,6,2569,29,192,1,High
5,1,1,1,1406,17,280,1,High
12,0,1,0,3084,13,258,0,Medium
21,0,1,1,2779,50,111,1,High
0,1,1,2,1770,44,78,1,High
3,1,1,6,715,5,35,1,High
6,0,0,8,4738,35,119,0,Medium
17,0,1,5,3649,45,180,0,High
0,0,0,8,1380,20,32,1,Medium
20,1,1,0,891,39,210,1,High
14,1,0,8,2403,53,51,0,High
19,0,1,6,1162,49,151,1,High
18,0,1,5,4463,51,117,0,High
21,0,1,2,3361,33,19,1,High
19,0,1,2,177,58,273,1,Medium
23,0,1,0,1790,1,197,1,Medium
2,0,1,0,2069,59,186,1,High
10,1,0,3,1595,56,30,0,High
9,1,1,4,170,21,214,0,Medium
5,0,0,2,3741,16,200,0,Medium
6,0,1,8,2903,15,17,0,Medium
17,0,1,6,1587,48,286,0,High
9,1,0,8,1562,13,288,0,High
21,0,1,4,532,36,104,1,Medium
7,1,0,3,2257,25,62,1,High
4,0,0,7,738,45,280,0,Medium
1,0,1,8,4980,3,290,0,High
2,1,1,8,4426,42,169,0,High
11,0,1,5,2995,59,19,0,High
15,1,0,4,1259,4,53,1,High
10,0,1,2,4894,44,71,1,High
12,0,0,1,205,21,272,1,Low
0,0,0,4,3978,39,171,1,High
16,1,0,0,4601,33,215,0,High
17,1,0,2,1578,30,228,0,Medium
5,1,1,7,3197,12,37,1,High
3,1,1,8,102,35,119,0,High
21,0,0,3,3475,17,20,0,Medium
11,1,1,6,3622,16,57,1,High
7,1,0,7,589,27,233,0,Medium
15,1,0,5,4695,36,128,0,High
17,1,1,7,446,44,268,1,High
17,0,1,3,202,2,17,1,Medium
8,1,0,2,4025,24,76,1,Medium
13,1,1,1,673,16,139,1,Medium
23,1,0,1,1311,5,225,1,Medium
22,1,1,0,3069,19,246,1,High
10,0,1,4,2767,7,46,0,Medium
16,1,1,5,2090,49,282,1,High
6,0,1,5,1224,31,29,0,High
2,1,0,6,324,52,299,0,High
19,0,0,8,3979,47,68,1,High
9,0,1,8,1850,18,125,0,Medium
11,0,0,5,2975,10,224,0,Medium
22,0,1,8,1128,51,54,1,High
15,0,1,5,1976,14,291,1,High
1,1,1,2,2904,51,177,0,High
3,1,0,3,313,36,170,0,Medium
2,1,1,0,4928,22,220,0,High
23,0,0,8,2202,2,92,1,Medium
15,1,1,8,1346,34,204,0,High
7,0,0,7,796,13,158,0,Low
2,0,1,8,3133,38,216,1,High
17,1,0,4,2976,3,228,0,High
22,0,0,3,3090,59,258,1,High
19,0,0,1,1939,3,116,1,Medium
18,1,0,8,2591,54,226,0,High
12,0,1,1,1275,44,227,0,High
5,0,1,1,4048,58,30,1,High
19,0,0,4,4124,54,10,1,High
22,1,1,2,4289,48,192,0,High
18,1,1,3,3275,36,176,1,High
12,0,1,2,4829,56,238,1,High
4,0,0,5,1862,14,246,1,High
5,0,0,3,3975,54,99,0,Medium
19,1,0,1,2677,46,73,1,High
12,0,1,0,4460,31,262,0,High
6,0,1,8,3575,54,284,0,High
1,1,1,0,494,17,131,0,Medium
13,0,0,8,482,56,48,0,Medium
8,1,1,2,2160,29,138,1,High
23,0,1,8,3511,21,157,1,High
1,0,0,2,2617,31,57,0,Medium
7,1,0,2,2197,18,282,0,Medium
22,0,1,1,183,46,242,1,Medium
12,0,1,6,1072,33,185,0,High
14,0,1,5,4087,12,180,1,High
0,1,0,4,1508,53,100,0,High
14,0,1,6,3563,12,193,1,High
7,0,1,5,3695,25,299,0,High
4,1,0,7,3778,29,215,0,High
21,1,1,3,1376,3,86,0,High
4,0,1,5,2398,22,217,1,High
14,1,0,6,4750,6,278,1,High
13,0,0,6,1397,0,296,1,Medium
4,0,1,3,2857,25,155,1,High
10,0,1,4,469,0,272,0,Medium
23,1,0,7,4639,17,123,0,Medium
8,0,1,2,2408,60,30,1,High
10,0,1,7,401,55,68,1,Medium
17,1,0,0,2195,2,217,1,Medium
9,0,1,3,4455,35,297,0,High
8,0,1,8,661,10,81,0,Medium
15,0,0,1,962,39,10,0,Low
9,1,1,0,1614,19,289,0,High
3,0,1,5,2892,3,299,0,High
15,1,0,2,505,8,300,1,Medium
7,0,1,1,4041,56,250,1,High
14,0,0,1,4575,10,30,1,Medium
19,1,1,6,933,24,235,1,High
10,0,0,1,2723,51,115,1,Medium
2,0,1,3,912,44,262,1,High
14,1,0,3,4665,20,182,1,High
2,1,1,5,2582,20,6,1,High
8,0,0,3,3552,16,73,1,Medium
17,1,0,7,2575,44,189,1,High
7,0,0,5,4203,55,78,1,High
15,1,0,1,4814,31,185,1,High
5,0,0,3,2012,34,16,1,High
18,0,1,7,4066,47,8,0,High
4,0,1,8,1539,18,289,0,High
3,1,1,1,4872,31,200,0,High
17,0,0,7,677,5,23,0,Low
13,0,0,2,1866,44,67,1,Medium
17,0,1,3,3416,37,11,0,High
23,1,0,0,3215,37,295,1,High
19,1,1,4,545,49,103,0,High
7,1,1,0,3875,49,23,1,High
6,1,0,1,1079,34,269,0,High
12,1,0,3,1603,23,130,1,High
0,0,0,0,3589,11,296,0,Medium
8,1,0,1,4953,47,177,0,Medium
12,1,1,0,520,54,293,0,Medium
20,0,1,8,1818,59,37,0,High
1,1,0,3,2823,49,298,1,High
17,1,0,5,1020,53,174,0,High
3,0,0,8,3777,44,137,0,High
10,1,0,1,3525,49,274,0,High
12,0,1,8,1559,32,202,0,High
10,1,1,3,1006,4,140,0,High
20,1,1,4,4184,58,56,0,High
4,0,0,7,2601,41,188,0,High
18,1,0,1,2846,10,162,1,Medium
13,0,0,6,41,1,99,0,Low
23,1,0,3,3211,52,148,0,High
4,1,1,2,3811,2,199,1,High
3,0,1,3,4711,0,122,1,High
7,0,0,0,662,54,45,1,Low
18,1,0,3,3798,18,260,0,High
11,1,0,6,716,41,257,1,High
13,0,0,7,2624,21,231,0,Medium
12,0,0,2,4991,36,42,1,Medium
0,1,0,0,4229,43,23,1,High
13,0,0,3,2920,6,141,1,Medium
15,0,1,6,2891,54,267,0,High
19,1,1,4,4741,46,267,1,High
1,1,1,0,67,33,259,1,High
3,0,0,0,312,49,205,1,Medium
6,0,0,3,527,60,5,0,Medium
22,0,1,1,2616,4,102,0,Medium
18,0,0,2,477,26,46,1,Low
18,0,1,8,2187,40,228,1,High
16,1,0,6,532,28,81,0,Medium
23,1,0,4,1511,1,244,1,High
5,0,0,3,3883,33,126,1,High
19,0,1,2,3830,53,111,0,Medium
9,0,1,4,1293,16,289,1,High
21,0,0,7,4374,60,185,0,High
22,0,0,1,1881,41,258,0,Medium
20,1,0,7,3071,22,284,0,High
11,0,1,1,2996,59,276,0,High
16,1,0,8,4282,12,158,0,Medium
11,0,0,6,1577,37,82,1,High
17,0,0,6,2740,46,206,1,High
10,1,0,5,1191,36,67,0,High
8,0,1,2,4009,42,247,1,High
8,0,1,1,4628,57,15,1,High
13,0,0,6,708,38,145,1,Medium
6,0,1,3,1975,54,74,1,High
23,1,0,3,4296,54,27,1,High
19,1,0,1,1353,20,38,1,Medium
14,1,0,2,2346,0,124,0,Medium
21,0,1,1,1564,3,22,0,Medium
12,1,0,3,1850,20,124,1,High
