login_hour,new_device,new_location,failed_logins,files_downloaded,commands_executed,session_duration,weekend_login,risk
3,0,1,6,3334,25,205,0,High
0,0,1,5,4451,25,173,0,High
9,0,1,6,4662,43,133,1,High
11,1,0,2,1316,11,162,1,Medium
18,1,1,7,3100,3,48,0,High
20,1,0,7,3041,37,224,1,High
3,1,1,7,296,53,246,0,High
14,1,0,2,3489,60,247,1,High
3,0,1,2,2008,60,224,0,High
9,0,0,5,1949,27,265,0,Medium
17,1,1,7,728,49,101,0,High
10,0,1,4,3410,44,53,1,High
14,0,1,4,4127,8,224,0,High
11,1,0,2,3317,12,196,0,Medium
23,1,0,5,1757,13,53,1,High
16,1,1,5,587,1,63,1,Medium
17,1,0,1,241,26,26,1,Low
16,0,1,3,1856,10,82,1,High
5,0,0,7,4399,14,300,1,Medium
4,1,1,2,4554,12,286,1,High
17,0,0,5,2129,25,234,1,Medium
11,1,1,4,1333,8,171,0,High
1,1,1,5,627,46,54,1,High
22,1,0,2,3469,34,214,0,High
12,1,0,2,2794,14,78,1,Medium
6,1,1,1,2607,17,211,1,High
7,0,1,5,2683,43,16,0,High
10,0,1,8,662,43,98,0,Medium
16,0,0,2,4909,5,121,0,Low
8,0,1,6,2861,1,299,0,High
15,0,0,8,2603,13,300,1,Medium
7,0,0,8,3034,34,14,0,Medium
10,0,0,1,1211,44,236,0,Medium
15,0,1,2,322,18,173,1,Low
11,0,1,0,2727,22,36,1,Medium
15,1,0,8,3947,14,40,0,Medium
1,1,0,3,1715,54,175,0,High
22,0,1,8,3303,29,90,0,Medium
17,0,1,8,412,43,22,1,Medium
0,1,1,1,2977,14,240,1,High
3,1,1,0,603,4,48,0,Medium
11,0,0,1,127,9,49,1,Low
7,0,0,2,3494,51,177,1,Medium
15,0,0,1,851,52,68,1,Low
15,1,1,4,3091,17,272,1,High
16,1,0,8,4948,16,52,1,High
16,1,0,7,396,55,199,1,High
19,1,1,5,1145,26,270,1,High
9,1,1,5,4330,56,249,1,High
1,0,1,5,502,20,253,0,Medium
2,0,1,2,1671,46,173,0,High
13,0,1,5,1874,37,75,1,High
20,1,0,2,4131,35,85,1,High
7,0,0,1,4538,56,285,1,Medium
0,1,0,8,381,42,196,1,High
6,0,1,0,1668,43,87,1,High
5,0,0,7,3363,50,199,1,High
12,1,1,1,1520,6,186,0,High
19,0,0,4,2623,51,280,0,High
7,0,0,3,4916,13,63,1,Medium
18,1,0,8,4031,25,195,0,High
21,1,1,8,2644,0,143,0,High
17,1,1,4,2866,40,121,1,High
22,0,0,6,4348,22,113,1,Medium
6,0,1,8,4534,30,178,1,High
17,1,1,1,4237,47,41,1,High
0,0,1,4,436,32,160,1,High
20,0,1,7,225,34,133,1,Medium
18,0,0,6,1836,60,152,1,High
3,1,1,2,2304,28,85,0,High
16,1,0,3,2107,39,49,1,High
19,0,1,5,3793,38,99,0,High
22,1,0,2,3566,21,125,1,Medium
22,0,1,1,423,41,86,0,Medium
4,0,0,0,1622,32,50,0,Medium
3,1,0,6,1916,34,235,1,High
9,1,0,1,3004,25,266,1,Medium
19,1,0,0,225,3,265,1,Medium
14,0,1,3,1362,29,264,1,High
4,1,0,3,176,13,133,1,Medium
11,1,0,2,4801,55,62,0,Medium
1,0,1,2,2566,48,27,1,High
8,0,0,7,540,27,269,0,Low
4,0,0,6,281,59,95,1,Medium
17,1,1,6,2991,19,187,1,High
22,0,1,4,4169,19,107,0,Medium
23,1,0,6,3339,32,208,1,High
5,0,0,2,2831,28,26,1,Medium
0,0,1,4,939,60,105,1,High
16,1,0,4,2982,34,131,0,High
12,0,0,3,3027,15,115,1,Medium
8,0,1,2,2429,15,31,0,Medium
3,1,1,5,2063,33,48,0,High
5,0,0,8,3346,50,278,0,High
13,0,0,6,3914,28,270,1,Medium
16,1,1,2,2682,51,172,1,High
1,0,1,7,4927,41,292,1,High
15,1,1,0,134,35,206,1,High
12,0,0,1,3897,30,290,0,Medium
22,0,1,8,2851,5,125,0,Medium
15,0,1,8,4230,12,255,0,High
11,1,1,3,3583,22,143,1,High
13,1,1,7,4025,2,37,1,High
10,1,1,7,783,34,68,1,High
0,1,0,2,2116,11,136,0,Medium
14,0,1,4,758,37,216,1,High
22,0,0,2,2702,1,290,0,Medium
1,0,0,1,4584,2,176,0,Medium
22,1,0,6,819,17,147,0,Medium
2,0,0,5,1655,34,116,0,High
19,0,0,4,4276,46,196,1,High
19,1,0,5,1414,30,122,0,Medium
12,1,0,7,4470,29,29,1,High
10,0,0,3,3021,12,92,1,Medium
15,0,0,1,3244,60,183,1,Medium
22,0,1,3,4487,15,207,0,High
23,1,0,6,3881,30,54,0,Medium
7,0,0,1,2602,13,110,1,Medium
9,1,1,5,2161,54,179,1,High
1,0,1,3,927,30,174,0,Medium
18,0,1,7,4030,7,70,1,High
22,1,1,8,2615,49,21,1,High
3,1,1,2,3936,60,266,0,High
22,0,1,8,2171,12,126,1,High
18,1,0,3,4122,47,91,0,High
8,0,0,8,3618,32,201,1,High
4,0,1,0,2555,38,132,0,High
0,0,1,8,3074,12,257,1,High
6,1,0,2,2913,43,289,0,High
21,0,0,2,2742,50,267,1,Medium
15,0,1,3,2015,35,40,1,High
23,1,0,4,2754,22,91,1,High
1,1,0,1,2260,34,263,0,High
0,0,1,5,2861,26,209,1,High
1,1,0,5,652,45,126,0,Medium
21,1,1,7,3779,40,280,1,High
20,0,0,5,4314,33,152,1,High
8,1,1,7,44,36,58,0,High
16,1,0,6,999,25,286,0,Medium
13,0,0,4,539,19,234,0,Low
3,1,1,4,1828,23,25,1,High
10,1,1,3,4841,41,7,0,High
13,1,1,4,2833,18,263,0,High
11,1,0,2,3186,36,202,1,High
22,1,0,8,2267,51,121,1,High
7,0,1,8,3881,28,54,1,High
22,1,0,6,316,24,259,1,Medium
12,0,0,8,1429,53,35,1,High
17,0,1,6,4065,2,122,1,High
20,0,1,3,3637,45,5,1,High
2,1,0,6,2445,22,223,1,High
19,0,0,4,1541,52,222,1,High
21,1,0,3,3854,22,106,0,Medium
6,0,0,0,3215,22,254,0,Medium
10,1,0,3,2312,40,199,0,High
8,0,0,7,4749,15,37,1,Medium
4,0,1,8,3448,48,65,1,High
2,1,1,5,1212,0,88,1,High
4,0,0,7,1856,10,159,0,Medium
17,1,0,7,997,47,77,1,Medium
21,1,0,0,2639,23,173,0,Medium
19,1,0,1,4347,59,202,1,High
0,0,0,8,2362,41,96,1,High
17,0,0,0,1214,31,273,1,Medium
22,1,0,3,2343,1,296,1,High
7,0,0,4,2032,49,206,0,High
6,1,1,6,4556,23,290,1,High
8,1,1,7,3190,59,163,1,High
15,0,0,8,2745,18,68,1,Medium
9,0,0,6,4122,45,185,1,High
13,1,0,6,4030,21,212,0,High
5,1,1,8,2856,56,191,0,High
4,1,0,3,4666,21,151,1,High
23,1,0,8,3197,32,194,1,High
15,1,1,1,3201,40,208,1,High
21,1,1,2,2949,16,217,1,High
4,0,1,2,634,22,21,1,Medium
6,0,0,3,1489,37,254,0,High
17,1,0,6,4661,60,137,1,High
4,1,1,4,3242,38,278,0,High
13,1,1,7,583,45,248,1,High
23,1,0,5,690,19,271,0,Medium
8,1,1,4,4655,5,247,1,High
7,0,1,2,4667,1,221,0,Medium
23,0,0,2,3278,7,298,0,Medium
1,1,0,8,4384,50,236,0,High
22,1,0,4,3245,55,214,0,High
16,0,1,7,1966,30,85,0,Medium
22,0,0,4,359,10,61,1,Low
4,1,0,5,1528,3,162,0,High
5,0,0,1,1239,5,80,0,Low
7,1,1,1,3901,32,137,1,High
3,1,1,5,3394,9,148,1,High
15,0,0,4,3748,60,140,1,High
9,0,1,3,4570,41,91,1,High
11,0,1,2,681,51,292,1,Medium
19,0,0,7,3352,21,264,1,Medium
2,0,1,3,3273,10,257,0,High
16,0,1,5,2579,27,296,1,High
2,1,0,2,3777,8,252,0,Medium
23,0,1,3,4628,47,255,0,High
17,0,0,4,718,5,238,1,Medium
17,1,0,8,1799,14,86,0,Medium
12,0,1,4,927,5,143,1,Medium
2,1,0,0,1771,34,32,0,High
2,1,1,8,3499,38,220,0,High
16,0,1,5,1240,46,297,1,High
20,1,0,3,3912,54,258,1,High
10,1,1,4,634,8,68,1,Medium
17,1,0,4,2944,26,136,1,High
1,0,0,8,25,10,69,0,Low
22,0,1,0,3866,6,161,0,Medium
17,0,1,7,884,53,192,1,High
18,0,1,6,642,9,88,0,Medium
15,0,1,1,2137,32,270,1,High
13,1,1,1,245,0,24,1,Medium
16,1,0,0,2054,53,300,1,High
1,1,1,6,1764,30,87,0,High
10,0,1,0,3804,9,214,1,Medium
1,0,0,7,3215,10,197,1,High
8,0,0,4,1046,32,228,0,High
14,1,1,8,2025,42,252,0,High
21,0,0,2,651,37,254,1,Medium
5,0,1,4,1418,10,17,0,Medium
0,0,1,8,1549,51,175,0,High
22,1,1,3,248,15,30,0,Medium
11,1,0,5,2049,15,73,1,High
21,1,0,4,4993,22,23,0,Medium
15,0,0,3,4277,53,27,0,Medium
3,0,0,4,1730,37,164,1,High
4,1,1,6,3413,12,288,1,High
14,1,0,4,1155,38,227,0,High
7,1,1,0,312,9,262,0,Medium
8,1,0,7,4238,30,6,1,High
13,0,1,2,4642,2,24,0,Medium
8,1,0,8,1375,26,300,0,High
19,0,0,6,907,52,31,1,Medium
8,0,0,1,1625,30,288,1,Medium
19,0,1,4,623,4,68,1,Medium
4,0,1,8,897,27,37,1,Medium
17,0,0,5,4976,15,130,0,Medium
15,0,1,5,4204,33,83,1,High
6,0,1,4,2235,14,178,1,High
7,0,1,8,1349,59,91,1,High
13,0,1,6,3203,5,168,1,High
13,1,1,5,4152,36,195,1,High
22,0,1,3,346,59,271,1,High
9,0,0,2,2255,35,63,0,Medium
11,0,1,7,1664,43,150,1,High
9,1,0,1,2086,14,179,1,Medium
12,1,1,8,3110,3,258,1,High
10,0,0,3,1398,27,263,0,Medium
22,0,0,7,1442,53,220,0,High
21,0,1,8,4284,49,40,0,High
14,0,1,8,1955,22,131,0,Medium
18,0,0,3,4735,7,169,1,Medium
16,0,1,5,3556,37,188,0,High
12,1,0,7,278,40,153,0,Medium
21,1,0,5,1316,36,254,0,High
11,0,1,2,3005,46,187,0,High
21,1,1,5,3584,3,209,0,High
21,1,0,1,2320,22,287,0,Medium
14,0,1,7,3668,33,71,1,High
0,0,0,8,3410,59,244,0,High
13,1,1,8,3793,21,138,1,High
13,0,1,6,283,36,184,1,High
7,0,0,7,1207,37,177,0,Medium
8,0,0,2,4390,47,263,0,Medium
10,1,0,3,1533,53,282,1,High
23,0,0,2,2769,37,166,1,Medium
11,1,1,8,4320,17,150,0,High
14,0,0,6,2928,23,38,1,Medium
10,0,0,0,1952,28,55,1,Medium
13,0,1,2,1864,6,87,1,Medium
13,0,0,2,3761,56,10,1,Medium
21,0,0,4,662,60,232,0,Medium
2,0,0,6,1793,16,154,1,Medium
9,0,0,8,2468,11,112,0,Medium
11,1,0,3,422,31,199,0,Medium
4,0,0,2,3214,5,113,1,Medium
11,1,0,1,4801,59,240,0,High
5,1,0,3,3834,31,163,1,High
11,0,1,7,1703,48,231,1,High
21,0,0,0,2708,25,64,1,Medium
10,0,0,0,3658,11,128,0,Low
19,1,0,3,3861,41,45,0,High
17,0,1,1,4969,1,15,0,Medium
7,0,0,2,1774,2,17,1,Medium
2,0,1,6,3280,46,284,0,High
1,0,1,0,2961,1,214,0,Medium
8,0,1,4,4832,2,25,0,Medium
5,1,0,4,3227,17,88,0,Medium
3,1,1,6,4721,21,13,1,High
3,0,1,1,1062,46,201,0,High
15,1,1,4,4451,28,263,0,High
16,0,0,1,2528,0,161,0,Low
13,0,0,6,2380,21,186,1,Medium
8,1,1,1,1756,46,113,0,High
20,1,1,7,1706,49,11,1,High
17,1,0,4,1990,30,227,1,High
16,1,1,3,2018,41,205,1,High
8,1,1,4,2537,50,96,1,High
22,1,0,8,542,22,107,1,Medium
10,0,0,2,4463,27,266,1,Medium
22,0,0,1,2898,46,298,1,Medium
12,1,0,7,723,43,124,1,Medium
1,1,0,6,245,30,66,0,Medium
7,1,1,4,846,37,135,1,High
1,1,0,7,158,28,188,0,Medium
14,1,0,0,2148,16,215,0,Medium
18,1,0,8,3278,25,193,1,High
10,1,0,2,1192,46,105,0,Medium
12,0,0,5,248,25,231,1,Medium
18,0,1,4,3659,47,163,1,High
21,0,0,0,1274,2,117,0,Low
19,0,0,0,1012,2,8,1,Medium
4,1,1,4,59,29,253,0,High
11,0,0,6,857,54,290,1,Medium
20,0,1,0,388,21,263,0,Low
1,1,0,5,2376,59,227,0,High
10,0,0,1,2452,21,165,1,Medium
7,0,1,6,1503,33,20,1,High
17,1,0,1,364,6,169,0,Low
18,1,0,8,4834,3,281,1,High
8,1,0,2,4151,42,89,0,Medium
10,1,0,5,1847,8,197,1,High
15,0,1,4,2890,56,274,0,High
6,1,1,0,4148,45,228,0,High
2,0,0,6,4541,9,204,1,High
0,1,1,5,1794,53,300,0,High
6,1,1,4,54,28,132,0,Medium
6,0,0,0,1839,4,71,1,Medium
23,0,0,6,1376,50,46,0,Medium
21,0,1,3,2063,58,227,1,High
2,0,1,4,2894,24,176,1,High
13,0,0,5,4068,33,178,0,Medium
10,0,1,0,2985,53,183,0,High
13,0,1,0,2877,54,244,0,High
14,0,0,7,3555,52,182,1,High
5,1,1,7,868,32,297,1,High
13,1,0,7,140,58,38,1,Medium
20,0,0,4,2138,56,117,1,High
5,1,0,3,1492,42,138,1,High
20,0,0,1,1937,45,296,0,Medium
23,0,0,6,698,43,248,0,Medium
21,1,0,5,4929,26,69,0,Medium
16,0,1,3,2875,13,52,0,Medium
12,0,1,0,4700,21,277,0,Medium
5,1,1,0,3671,54,37,0,High
18,1,0,5,910,21,248,0,Medium
15,0,1,0,2310,28,237,1,Medium
9,1,1,1,4399,4,36,0,Medium
4,1,1,4,2428,15,12,0,High
11,1,0,4,4051,6,123,0,Medium
10,1,0,0,2021,34,16,0,Medium
9,0,0,4,1975,42,136,1,High
5,0,0,3,3297,2,151,0,Medium
17,0,0,5,2920,59,99,0,Medium
11,0,0,5,2514,34,134,1,High
1,1,1,6,3491,57,29,0,High
17,1,1,3,4147,32,29,1,High
10,0,1,6,4179,36,172,1,High
12,0,0,6,3236,52,58,1,High
20,1,0,7,3111,23,31,0,Medium
15,1,0,4,4369,2,38,0,Medium
2,0,0,8,4674,21,240,1,High
21,1,1,5,3426,48,120,1,High
7,0,0,0,3158,17,170,1,Medium
8,1,1,2,3479,26,75,1,High
12,1,1,6,2228,19,12,0,High
2,0,0,4,4325,59,280,1,High
9,1,1,5,828,58,73,0,High
2,1,1,8,925,43,91,0,High
6,0,0,3,4092,0,14,1,Medium
1,0,1,6,674,54,122,0,Medium
9,0,1,4,3966,35,227,0,High
21,1,0,5,33,49,280,1,High
11,0,0,5,1212,37,39,1,High
0,0,0,7,1679,10,69,1,Medium
21,0,1,4,3493,35,252,0,High
0,1,0,4,1488,40,283,1,High
14,0,1,6,1050,60,292,1,High
11,1,0,8,3599,24,141,0,Medium
1,1,0,5,4095,28,70,1,High
15,0,0,6,1128,26,16,1,Medium
11,1,1,1,1079,14,8,1,High
18,0,1,4,52,46,29,0,Medium
17,1,1,5,564,7,228,0,Medium
4,0,0,0,1015,60,32,0,Medium
1,0,0,3,1601,5,127,0,Medium
13,0,1,8,4985,3,211,1,High
19,1,1,6,4174,4,173,0,High
0,0,1,3,570,39,195,0,High
5,0,0,5,2377,42,244,1,High
18,0,0,7,672,53,171,0,Medium
8,0,0,6,3979,56,30,1,High
2,0,0,8,1324,52,216,1,High
1,1,1,6,4540,49,138,0,High
11,1,0,7,4335,3,29,0,Medium
22,1,1,8,4359,5,11,1,High
23,0,1,5,3080,35,111,0,High
3,1,1,8,3045,58,51,1,High
2,1,1,3,932,1,246,0,High
16,1,0,3,346,33,12,1,Medium
22,1,0,0,1799,16,213,1,Medium
3,1,0,0,4095,55,11,0,High
16,1,0,4,2774,54,252,1,High
3,1,1,1,2007,41,177,1,High
18,1,1,2,1478,52,216,1,High
2,0,0,0,1913,21,295,1,Medium
7,0,0,7,1890,36,64,1,High
15,0,0,2,4271,4,29,0,Low
7,0,0,1,4170,47,133,0,Medium
13,1,0,0,4308,56,172,1,High
14,1,0,5,1906,59,59,0,High
23,1,0,4,850,46,300,0,Medium
21,1,1,3,474,15,46,1,Medium
19,1,1,7,2972,49,193,0,High
5,1,0,1,3099,12,205,0,Medium
20,0,0,2,3648,32,188,1,Medium
19,0,1,1,1291,37,213,1,High
0,0,1,3,3553,9,168,1,High
19,0,1,7,2413,57,50,0,High
15,1,1,3,2214,37,183,0,High
9,0,0,7,3092,41,168,0,Medium
14,1,0,6,2867,2,150,1,High
22,0,0,7,2702,4,175,0,Medium
20,1,0,8,1497,60,233,1,High
20,0,0,8,2493,29,83,1,Medium
10,0,1,2,3636,26,131,1,Medium
17,1,1,3,1530,23,17,1,High
21,0,1,7,2590,54,159,1,High
20,0,1,7,427,8,228,1,Medium
7,0,1,5,2869,56,94,1,High
9,0,1,3,3952,4,289,1,High
7,1,0,2,3274,9,269,1,Medium
21,1,0,8,4694,27,170,1,High
4,1,0,5,909,15,77,0,Medium
12,0,0,6,4438,54,131,1,High
5,0,1,5,2655,26,9,1,High
5,1,0,0,2277,48,232,1,High
13,1,1,6,2683,0,30,1,High
0,0,0,5,4485,53,9,1,High
2,1,1,8,381,37,279,0,High
12,1,1,3,1850,1,18,1,High
1,1,0,5,1423,44,38,1,High
16,1,1,5,1949,9,87,0,High
5,0,1,5,3642,54,98,1,High
3,1,1,1,1934,57,197,0,High
15,1,0,8,4326,41,149,1,High
19,0,1,1,628,10,160,1,Low
21,1,0,4,4254,12,45,0,Medium
1,0,1,0,4994,30,185,1,High
2,1,1,6,3963,48,103,1,High
13,1,1,7,1787,47,7,1,High
12,0,0,8,4379,14,280,1,Medium
7,0,0,0,3734,19,196,0,Medium
7,1,0,5,3469,37,82,1,High
14,1,0,2,565,18,122,0,Low
15,1,1,2,1352,5,56,1,High
12,1,1,0,442,53,184,1,High
12,0,0,6,4964,47,88,0,Medium
0,1,0,2,353,4,148,1,Medium
17,1,0,6,3154,50,288,0,High
21,1,1,4,246,47,41,1,High
23,1,0,4,3086,52,120,0,High
14,0,1,5,1184,20,129,0,Medium
17,0,0,1,4659,9,172,1,Medium
19,0,1,5,169,55,255,1,High
1,0,0,8,2700,15,246,0,Medium
16,1,0,5,210,30,154,0,Medium
14,1,0,6,663,21,184,1,Medium
2,1,1,7,2968,40,147,0,High
17,1,0,3,1144,32,231,1,High
3,1,1,7,3763,60,271,0,High
1,0,0,3,257,36,214,0,Medium
8,1,1,7,2445,34,103,1,High
1,0,1,2,1201,10,193,1,High
1,0,0,5,2646,54,282,1,High
23,0,0,8,444,22,198,0,Low
17,0,0,5,3600,30,254,1,Medium
7,1,0,3,3966,24,209,1,High
19,1,0,3,2301,48,178,1,High
6,1,0,8,4735,7,128,0,Medium
8,0,0,5,3693,13,204,1,Medium
10,0,0,1,3571,56,158,0,Medium
12,0,0,7,4496,10,154,1,Medium
1,1,0,3,2633,60,209,1,High
0,0,1,0,1298,43,89,0,High
5,0,1,0,978,7,246,1,Medium
13,0,0,2,4425,18,50,0,Low
3,1,0,4,2247,45,158,1,High
12,1,1,7,2004,7,256,1,High
5,1,1,2,3258,50,56,0,High
12,1,0,4,3091,13,207,0,High
20,0,1,7,3593,15,59,1,High
16,0,1,4,4081,53,157,0,High
17,1,1,5,4035,27,255,0,High
13,1,1,0,4147,57,166,1,High
5,0,0,1,885,3,160,1,Low
13,0,0,6,158,47,45,0,Medium
18,0,1,8,4945,39,32,1,High
1,0,0,5,4207,26,242,1,High
23,0,0,7,15,33,137,0,Medium
1,0,0,5,1992,8,194,0,Medium
23,0,1,8,2654,6,268,0,High
15,1,1,5,1074,39,18,0,High
4,0,1,1,4545,14,131,0,Medium
6,1,0,8,2637,54,49,0,High
17,0,0,1,201,52,232,0,Low
13,1,0,0,199,16,212,1,Medium
13,1,1,1,2054,9,185,1,High
8,0,1,4,3397,15,58,0,Medium
19,1,1,5,3438,49,55,1,High
17,0,1,8,3033,39,8,1,High
12,1,0,1,4841,43,71,1,High
7,0,1,0,2839,48,224,1,High
1,0,0,7,3581,55,13,1,High
7,1,1,1,3797,48,157,0,High
4,0,1,8,385,42,102,1,High
6,0,0,1,1239,40,11,1,Medium
21,0,1,5,1759,3,73,0,Medium
8,1,0,3,4907,38,237,0,High
3,1,0,2,370,58,114,0,Medium
0,1,1,8,3355,7,136,0,High
23,1,0,0,2268,33,247,1,High
20,0,0,7,1516,35,259,0,High
14,1,0,2,2604,42,21,0,Medium
10,0,1,2,3642,52,244,1,High
10,1,1,1,2889,46,80,0,High
14,1,1,5,375,47,225,0,High
20,1,1,3,3415,18,28,1,High
17,1,1,8,1324,55,227,0,High
9,0,1,0,4475,22,192,1,Medium
10,1,0,5,261,29,256,1,Medium
2,0,1,0,202,37,99,1,Medium
12,1,0,4,2152,2,263,0,High
21,0,1,3,4085,5,176,0,Medium
6,0,1,1,118,48,282,1,Medium
8,0,1,5,4816,29,47,1,High
9,1,1,3,3220,15,187,1,High
3,0,0,2,1355,28,107,1,Medium
11,1,1,5,26,40,183,0,High
7,0,0,5,1092,55,289,1,High
21,1,0,0,103,25,230,0,Low
15,0,0,7,2950,6,274,0,Medium
20,0,0,3,4619,16,87,1,Medium
10,1,0,3,198,14,88,1,Medium
7,1,0,6,1831,43,240,0,High
7,1,0,0,4769,26,38,0,Medium
8,1,1,8,354,48,38,1,High
18,0,0,1,2314,27,7,1,Medium
5,1,1,3,2454,52,205,1,High
11,1,0,0,1399,21,119,1,Medium
15,0,1,6,1671,49,65,0,High
10,1,0,7,386,53,58,0,Medium
13,0,1,5,4477,49,254,0,High
20,1,1,1,1348,38,210,1,High
16,0,1,0,2588,36,133,0,Medium
18,0,1,5,4389,27,194,1,High
7,0,1,5,3349,7,10,0,Medium
15,1,0,0,4608,13,241,1,Medium
15,0,0,7,1410,14,274,1,Medium
9,1,0,1,4121,15,207,0,Medium
23,1,1,0,3849,30,293,1,High
19,1,1,5,1223,49,35,0,High
19,1,0,8,2436,35,30,1,High
13,1,1,2,4807,22,249,0,High
9,0,1,0,2395,26,270,0,Medium
2,0,0,2,3790,51,275,0,Medium
19,0,1,8,529,21,124,1,Medium
2,0,0,8,858,39,234,0,Medium
5,0,0,0,943,51,176,1,Low
10,1,1,3,3357,11,151,0,High
7,1,1,7,4987,42,172,1,High
15,0,1,6,626,60,57,1,Medium
19,0,0,7,854,54,129,1,Medium
3,1,1,1,4839,41,76,1,High
23,0,1,8,1086,37,98,1,High
19,0,0,0,2326,20,279,1,Medium
4,0,1,5,2422,30,261,1,High
4,1,0,4,2365,29,219,0,High
1,0,1,7,180,48,152,0,Medium
1,0,1,2,428,4,137,0,Low
1,1,1,1,2533,52,134,1,High
9,1,0,6,4128,59,80,0,High
14,1,0,8,3481,52,57,0,High
15,1,1,5,3113,15,13,0,High
11,1,0,3,674,12,43,1,Medium
20,1,1,1,3827,34,223,0,High
8,1,0,2,4143,24,61,0,Medium
13,0,1,1,78,38,249,0,Medium
3,0,0,0,3638,44,202,0,Medium
13,0,0,3,2180,17,153,1,Medium
18,0,1,0,1517,46,264,0,High
20,0,1,6,4708,47,61,0,High
19,0,0,0,2076,58,108,0,Medium
7,1,0,1,1951,36,270,0,High
16,1,1,7,11,30,142,0,Medium
20,0,0,3,1726,2,153,0,Medium
21,1,1,8,1353,47,237,1,High
14,1,0,5,2344,53,203,0,High
0,1,0,8,2615,46,140,1,High
17,1,0,8,255,7,10,0,Medium
7,1,0,4,4238,21,101,0,Medium
17,0,0,7,4694,50,99,0,Medium
7,1,0,8,4309,54,238,0,High
19,0,0,5,3821,52,177,1,High
20,0,1,1,1185,55,81,0,Medium
20,1,0,8,1306,48,16,1,High
17,1,0,4,1983,19,157,1,High
1,0,1,0,4324,26,299,0,Medium
3,0,0,5,4752,39,210,0,High
3,0,0,3,4765,21,142,0,Medium
18,1,0,3,1668,27,49,1,High
20,0,1,1,1332,36,120,1,High
22,1,0,2,4551,24,298,0,Medium
21,1,0,3,1524,36,209,1,High
14,0,1,5,2008,54,233,0,High
17,0,0,0,3591,46,196,1,Medium
7,0,1,6,3665,18,269,1,High
16,1,1,1,2994,14,135,1,High
14,1,1,4,2539,1,47,0,High
3,1,0,7,348,24,42,1,Medium
23,1,0,6,3247,36,243,1,High
0,1,1,6,1880,56,102,0,High
11,1,0,4,3325,48,256,1,High
11,1,0,0,4345,31,216,1,High
12,1,0,3,868,35,112,0,Medium
22,1,0,2,2283,17,229,1,Medium
5,1,0,1,1800,49,84,1,High
20,0,1,6,1499,28,240,1,High
6,0,0,4,1320,0,60,1,Medium
18,1,0,8,2702,9,213,0,High
4,1,1,8,791,47,113,0,High
13,0,0,0,3967,31,81,0,Medium
5,1,1,6,3072,12,245,0,High
7,0,0,3,3939,38,162,1,High
3,1,0,1,3367,27,36,1,Medium
3,1,0,5,2278,1,21,1,High
3,1,1,1,3199,11,97,1,High
6,0,0,2,2441,23,148,0,Low
4,1,0,8,984,26,160,0,Medium
5,1,0,1,3800,7,59,0,Medium
0,0,1,5,3343,19,80,1,High
20,0,0,7,660,10,107,0,Low
12,0,0,7,368,60,151,1,Medium
23,1,1,1,3198,20,49,0,Medium
13,0,1,8,1784,10,108,1,High
7,0,0,1,2836,44,32,1,Medium
9,0,0,8,4463,37,86,1,High
3,1,1,2,2673,11,74,1,High
10,1,1,3,882,52,254,1,High
19,0,1,6,3703,21,153,1,High
17,1,0,8,971,53,5,0,Medium
3,0,1,3,2480,40,245,0,High
5,0,0,5,968,54,73,1,Medium
23,1,0,5,1708,8,74,1,High
0,0,1,6,861,48,188,0,High
8,0,0,6,1040,44,81,1,High
23,0,0,1,1139,3,156,1,Medium
19,1,0,1,560,56,24,1,Medium
22,1,1,3,1869,25,52,0,High
0,0,0,2,3890,40,100,1,Medium
0,0,1,4,831,11,72,0,Medium
1,1,0,5,4989,35,18,1,High
18,1,1,7,3834,16,119,1,High
17,0,1,2,4719,22,213,0,Medium
15,1,1,8,4581,56,288,1,High
8,0,0,7,3669,30,281,0,Medium
12,0,1,8,1868,7,229,1,High
4,1,0,4,2889,25,111,1,High
6,0,0,3,4082,5,85,0,Medium
9,0,0,2,4417,59,230,1,Medium
8,0,0,1,4147,27,193,0,Medium
5,1,1,2,3511,15,71,1,High
2,1,0,5,4905,12,156,0,High
10,1,1,1,2428,46,121,1,High
2,0,0,8,2867,40,120,1,High
19,1,1,3,1150,38,179,0,High
15,0,0,6,1179,7,184,0,Medium
17,0,0,2,535,8,186,0,Low
0,0,0,3,3322,3,226,1,High
17,0,1,8,1078,21,123,1,High
7,1,1,1,959,49,145,1,Medium
23,1,0,4,691,54,254,0,Medium
7,1,0,3,2675,54,131,1,High
20,0,0,6,915,1,97,1,Low
2,0,0,5,4515,0,186,1,High
2,0,1,3,2433,49,209,0,High
7,1,0,8,607,18,34,1,Medium
14,0,0,8,4547,55,251,0,High
8,1,0,5,3302,13,118,1,High
17,1,1,0,2192,5,259,1,High
14,1,0,8,3150,16,66,0,Medium
6,1,0,2,4240,54,251,0,High
20,1,0,7,4956,59,298,0,High
8,1,0,3,3960,24,269,1,High
16,0,0,1,4400,33,210,1,Medium
16,1,1,8,1024,39,257,0,High
7,0,0,6,1023,59,266,0,High
2,1,1,6,4762,52,243,0,High
2,0,0,2,3936,16,141,1,Medium
21,1,1,2,3838,34,79,1,High
14,1,0,0,3624,52,155,0,Medium
13,0,1,2,263,27,47,0,Low
10,1,0,3,2932,57,38,0,High
19,0,0,7,3739,26,51,1,Medium
9,0,1,6,4386,18,110,1,High
18,1,1,5,2779,45,118,1,High
18,0,0,3,4148,47,188,1,High
